0.001                    4.81093022122181E-05     
0.002                    4.83217320687013E-05     
0.003                    4.84270049526669E-05     
0.004                    4.84278769500301E-05     
0.005                    4.82976102493815E-05     
0.006                    4.80283690282857E-05     
0.007                    4.76016849028094E-05     
0.008                    4.69977492496554E-05     
0.009                    4.61957086537179E-05     
0.01                     4.51741547018436E-05     
0.011                    4.39113205881192E-05     
0.012                    4.23852300748262E-05     
0.013                    4.05737901781889E-05     
0.014                    3.84606211644156E-05     
0.015                    3.60097960544481E-05     
0.016                    3.32066922900109E-05     
0.017                    3.00289823383926E-05     
0.018                    2.64544217615237E-05     
0.019                    2.24607457919301E-05     
0.02                     1.80257444598597E-05     
0.021                    1.31272877127442E-05     
0.022                    7.74320101826209E-06     
0.023                    1.85716601797115E-06     
0.024                    4.5661655665441E-06      
0.025                    1.15412154275685E-05     
0.026                    1.9089913728676E-05      
0.027                    2.72341301472689E-05     
0.028                    3.59954781707916E-05     
0.029                    4.53959153892125E-05     
0.03                     5.5456986196134E-05      
0.031                    6.61939079862339E-05     
0.032                    7.76430026609987E-05     
0.033                    8.98175610208884E-05     
0.034                    0.000102738999643304     
0.035                    0.000116428775527311     
0.036                    0.00013090820238304      
0.037                    0.000146198575761591     
0.038                    0.000162321146258693     
0.039                    0.000179290487893446     
0.04                     0.000197142921656512     
0.041                    0.000215891137361757     
0.042                    0.00023555612398618      
0.043                    0.000256158962919528     
0.044                    0.000277720563803374     
0.045                    0.000300261959264247     
0.046                    0.000323803943866219     
0.047                    0.000348361164384636     
0.048                    0.000373968883833342     
0.049                    0.000400639776871659     
0.05                     0.000428394613244842     
0.051                    0.000457254089345716     
0.052                    0.000487238867966422     
0.053                    0.000518369650492456     
0.054                    0.000550667025068785     
0.055                    0.000584146014981135     
0.056                    0.000618840193871817     
0.057                    0.000654762812995813     
0.058                    0.000691934309188902     
0.059                    0.000730375248420012     
0.06                     0.000770106035410834     
0.061                    0.000811147204836438     
0.062                    0.000853519128986457     
0.063                    0.000897237644135629     
0.064                    0.000942334228577479     
0.065                    0.000988822917431964     
0.066                    0.00103672407291966      
0.067                    0.00108605808835316      
0.068                    0.001136845318082        
0.069                    0.00118910609736189      
0.07                     0.00124286073709601      
0.071                    0.00129812601375745      
0.072                    0.0013549312944876       
0.073                    0.00141329158435455      
0.074                    0.00147322720765364      
0.075                    0.00153475850511686      
0.076                    0.00159790585675279      
0.077                    0.00166268952807602      
0.078                    0.00172912995274266      
0.079                    0.00179724455380925      
0.08                     0.00186706103815548      
0.081                    0.00193859542258612      
0.082                    0.00201186803395292      
0.083                    0.00208689929100569      
0.084                    0.00216370966725776      
0.085                    0.00224231951995812      
0.086                    0.00232274928412157      
0.087                    0.00240501716839692      
0.088                    0.00248914959703295      
0.089                    0.002575163421902        
0.09                     0.00266307931092324      
0.091                    0.00275291763674979      
0.092                    0.00284469916303198      
0.093                    0.00293844438143931      
0.094                    0.00303417392483274      
0.095                    0.00313190635890015      
0.096                    0.00323166768841521      
0.097                    0.00333347551000784      
0.098                    0.00343735059625017      
0.099                    0.00354331370994121      
0.1                      0.00365138575698976      
