10                  0.197764940465676   0.365305438421303   0.316227766016838   
12                  0.233062733167117   0.352828619569159   0.288675134594813   
14                  0.180988926760805   0.332141334464825   0.267261241912424   
16                  0.153488283198486   0.323447988505709   0.25                
18                  0.206503451175423   0.293987591978535   0.235702260395516   
20                  0.215503575649825   0.28441661604415    0.223606797749979   
22                  0.130840283599481   0.26761036136087    0.21320071635561    
24                  0.104342842047192   0.258883584874249   0.204124145231932   
26                  0.129680113249662   0.247344192725646   0.196116135138184   
28                  0.151351564667094   0.232441928842978   0.188982236504614   
30                  0.148914976948032   0.226086227042261   0.182574185835055   
32                  0.121791104055366   0.22699436509917    0.176776695296637   
34                  0.10568484671492    0.217427131923302   0.171498585142509   
36                  0.132410255807577   0.209560940136443   0.166666666666667   
38                  0.0923124677855458  0.203823794877799   0.162221421130763   
40                  0.116002356448699   0.199608203042491   0.158113883008419   
42                  0.0962385345762383  0.192837706225549   0.154303349962092   
44                  0.104031807327658   0.19110234981592    0.150755672288882   
46                  0.128709836323793   0.184889748144041   0.147441956154897   
48                  0.105905584064736   0.184039918428719   0.144337567297406   
50                  0.107514465141975   0.179568825282094   0.14142135623731    
52                  0.0914447371891399  0.176983285843535   0.138675049056307   
54                  0.115804633619624   0.171621137318195   0.136082763487954   
56                  0.0939556419127817  0.170588945121498   0.133630620956212   
58                  0.0936358098444734  0.166313009332119   0.131306432859723   
60                  0.102590227418591   0.164253786719785   0.129099444873581   
62                  0.101843811854883   0.162264419347566   0.127000127000191   
64                  0.0785382884392525  0.158963845291671   0.125               
66                  0.0876595771671438  0.155599822085642   0.123091490979333   
68                  0.089881757312509   0.154123416399592   0.121267812518166   
70                  0.093798107955059   0.151545586690285   0.119522860933439   
72                  0.0858385335192769  0.148849063594815   0.117851130197758   
74                  0.0927781502160111  0.146508784690833   0.116247638743819   
76                  0.0852253129305351  0.144842719818197   0.114707866935281   
78                  0.0792723678675356  0.142347101287086   0.11322770341446    
80                  0.0805041075002054  0.142358649520705   0.111803398874989   
82                  0.0834831461742574  0.139340426302064   0.110431526074847   
84                  0.0858412009157334  0.138283904746498   0.109108945117996   
86                  0.0855874314481747  0.136768844878193   0.107832773203438   
88                  0.0891295800412551  0.135878502940098   0.106600358177805   
90                  0.0653700309176833  0.133595819027623   0.105409255338946   
92                  0.0792519795579423  0.132850066016731   0.104257207028537   
94                  0.0906326981257117  0.131101274436256   0.103142124625879   
96                  0.0727582494707206  0.130517184879086   0.102062072615966   
98                  0.0876070165561005  0.128813307746268   0.101015254455221   
100                 0.078402999308481   0.126940195458496   0.1                 
102                 0.0732997529785598  0.125494107629562   0.0990147542976674  
104                 0.0778340694582361  0.125320336563947   0.098058067569092   
106                 0.0743763803186714  0.123848943559684   0.0971285862357264  
108                 0.0561671518885599  0.122209069618576   0.0962250448649376  
110                 0.0637915808186008  0.121174064824568   0.0953462589245592  
112                 0.0720777245390604  0.12032959338815    0.0944911182523068  
114                 0.0679234283049543  0.118845506716911   0.0936585811581694  
116                 0.0645123595699859  0.118333776592015   0.0928476690885259  
118                 0.0709379398606743  0.116742004009282   0.0920574617898323  
120                 0.0737044223132665  0.116507340823238   0.0912870929175277  
122                 0.0665539697250002  0.115499310181706   0.0905357460425185  
124                 0.06095858030396    0.114929368877793   0.0898026510133875  
126                 0.0653801981067664  0.113591141892842   0.0890870806374748  
128                 0.0677017503273087  0.113638256484526   0.0883883476483184  
130                 0.0701376069292674  0.112349110491624   0.0877058019307029  
132                 0.0646577138368388  0.111305090665369   0.0870388279778489  
134                 0.060184547593986   0.110397768660611   0.086386842558136   
136                 0.0650611952612731  0.109099330077433   0.0857492925712544  
138                 0.0684381958023936  0.108098567532254   0.0851256530758749  
140                 0.0642338136148343  0.107729281764966   0.0845154254728517  
142                 0.0566484644773906  0.106893540566496   0.0839181358296689  
144                 0.0628710712753742  0.106148377712445   0.0833333333333333  
146                 0.0632513214204261  0.10523532380968    0.0827605888602368  
148                 0.057764479525412   0.104487686079153   0.0821994936526786  
150                 0.0546000651951808  0.10356299315869    0.0816496580927726  
152                 0.0601927664380897  0.103475783432139   0.0811107105653813  
154                 0.0561597253997517  0.102443487106347   0.080582296402538   
156                 0.0550685095439879  0.101996693506682   0.0800640769025436  
158                 0.0615248886339103  0.101499805091816   0.079555728417573   
160                 0.0537491424159365  0.101385611045588   0.0790569415042095  
162                 0.0589515900934615  0.100307360281786   0.0785674201318386  
164                 0.0586311908003468  0.0998060113310929  0.078086880944303   
166                 0.0533961234768746  0.0989408892303336  0.0776150525706333  
168                 0.0556463348089795  0.0985950255540298  0.077151674981046   
170                 0.0514977114560901  0.0979300842793203  0.076696498884737   
172                 0.0534445526462471  0.0970740088451429  0.0762492851663023  
174                 0.0501180837508442  0.0965329533099383  0.0758098043578903  
176                 0.0593925467497172  0.096560417934875   0.0753778361444409  
178                 0.0538541996031521  0.0958338226921133  0.0749531688995861  
180                 0.0551319620798767  0.0951123771135115  0.074535599249993   
182                 0.0537743794219591  0.094617513047062   0.0741249316661101  
184                 0.052724039082908   0.0942825657452477  0.0737209780774486  
186                 0.0539346510223395  0.0935558049623846  0.0733235575106767  
188                 0.0558194874215078  0.0933768776874204  0.0729324957489473  
190                 0.0534444660877714  0.0925581645260688  0.0725476250110012  
192                 0.0547365949783781  0.0925876353115291  0.0721687836487032  
194                 0.0519470422272528  0.0919752442213036  0.0717958158617738  
196                 0.0511707415022732  0.0915211186225683  0.0714285714285714  
198                 0.0523959126326041  0.0908252499447491  0.0710669054518702  
200                 0.0522474708526018  0.0906456565561912  0.0707106781186548  
