0.01                    0.974605771578015       -0.238748679729504      0.454160645790091       0.435302672139317       -0.965281697878015      0.247395994329504       0.478409867164306       0.429223132923677       -0.0093240737           -0.0086473146           -0.932570512954397      
0.0212020732992888      0.979618260791965       -0.233854580937584      0.440864127658946       0.438360646330889       -0.959845417384868      0.25218379567237        0.492275998707046       0.425445958081585       -0.0197728434070972     -0.0183292147347859     -0.933140126365991      
0.0332246176387621      0.984833444391995       -0.228565400040985      0.426821815659035       0.441384863598129       -0.953836892097903      0.257273458717653       0.507382365372709       0.421073733123514       -0.0309965522940918     -0.0287080586766681     -0.934204181031744      
0.0457810507076389      0.990101496721977       -0.223004185414098      0.412407063006779       0.444275719848547       -0.947366165826848      0.262530846343907       0.523404606485763       0.41613522934924        -0.0427353308951291     -0.0395266609298089     -0.935811669492542      
0.0586667218213808      0.995321171656541       -0.217261140414959      0.397879279270065       0.446976417301697       -0.94051498775345       0.267859062661075       0.540102327505772       0.410648850153781       -0.0548061839030903     -0.050597922246116      -0.937981606775838      
0.0717383913195833      1.00042667566182        -0.211401352936466      0.383413254335367       0.449459516520594       -0.933343390599011      0.273189084947465       0.557298560902103       0.404625025517122       -0.0670832850628054     -0.0617877320109986     -0.940711815237471      
0.0848959905072511      1.00537657186677        -0.205471910802417      0.36912466771777        0.451716368134174       -0.925895959072602      0.278471492628246       0.5748609164821         0.398068813534872       -0.0794806127941708     -0.0729995818258285     -0.94398558419987       
0.0980690377105645      1.01014573356485        -0.199507304918218      0.355088914233847       0.453749806306132       -0.918206658157118      0.283670337387853       0.592687347595322       0.390982058278334       -0.0919390754077358     -0.0841630324696346     -0.947776261829169      
0.111207328409901       1.01471990391587        -0.193533183613279      0.341353991596868       0.455569393733634       -0.910302187483378      0.288758955864218       0.610696372891602       0.383364954772971       -0.104417716432495      -0.0952257722509388     -0.95205036448847       
0.124274824746473       1.01909212899199        -0.187568844107166      0.327949022357679       0.457188411168137       -0.902204163257579      0.29371722148199        0.628820727586201       0.375217063940604       -0.116887965734407      -0.106148377374824      -0.95676974994388       
0.137245724173137       1.02326043320149        -0.181628852123252      0.314889833390879       0.458621969412645       -0.893930465734627      0.29852976454122        0.647003391895529       0.366537879694116       -0.129329967466863      -0.116900912417968      -0.961893225286408      
0.150101933594993       1.02722628535001        -0.175724095100929      0.302182641155699       0.459885826174874       -0.885496032199988      0.303184807148686       0.665195161441225       0.357327057343716       -0.141730253150024      -0.127460712047757      -0.967377802596924      
0.16283141842515        1.0309935589637         -0.169862482190613      0.289826545050071       0.460995644824499       -0.876913301335719      0.307673373379356       0.683353164730107       0.34758440065801        -0.154080257627986      -0.137810891188743      -0.973179709780178      
0.175427084075285       1.03456780200412        -0.164049429956399      0.277815274109198       0.46196653408018        -0.868192450217799      0.311988722239186       0.701439930613945       0.337309687498513       -0.166375351786324      -0.147939292282787      -0.979255204723143      
0.187885978866975       1.03795570425085        -0.158288219520605      0.266138458970372       0.462812770445668       -0.859341515516812      0.3161259112475         0.719422754283409       0.326502395862068       -0.178614188734035      -0.157837691726895      -0.985561213253781      
0.200208693979947       1.04116469600795        -0.152580275268547      0.254782590782273       0.463547642516148       -0.850366454637963      0.320081437488769       0.737273211260448       0.315161375286467       -0.190798241369987      -0.167501162220222      -0.992055802042721      
0.212398890667249       1.04420263878288        -0.146925392586331      0.243731761584011       0.464183378141658       -0.841271177776302      0.323852926922266       0.754966735594545       0.303284493648136       -0.202931461006577      -0.176927534335935      -0.998698497178555      
0.22446291800612        1.04707758407127        -0.141321928404589      0.232968241258767       0.46473112836369        -0.83205756539998       0.327438856557541       0.772482220546317       0.290868276694316       -0.21502001867129       -0.186116928152952      -1.00545046180508       
