-3                  -0.999977920245091  -0.999977894851102  
-2.994              -0.999977070049499  -0.999977043731972  
-2.988              -0.999976188758979  -0.999976161483772  
-2.982              -0.999975275302105  -0.999975247033771  
-2.976              -0.999974328573064  -0.999974299274799  
-2.97               -0.999973347430649  -0.99997331706424   
-2.964              -0.999972330697221  -0.999972299222989  
-2.958              -0.999971277157648  -0.999971244534388  
-2.952              -0.999970185558207  -0.999970151743131  
-2.946              -0.999969054605474  -0.999969019554145  
-2.94               -0.999967882965168  -0.999967846631437  
-2.934              -0.999966669260977  -0.999966631596914  
-2.928              -0.999965412073351  -0.999965373029174  
-2.922              -0.999964109938261  -0.999964069462262  
-2.916              -0.999962761345933  -0.999962719384403  
-2.91               -0.999961364739543  -0.999961321236691  
-2.904              -0.999959918513885  -0.999959873411757  
-2.898              -0.999958421014005  -0.999958374252394  
-2.892              -0.999956870533795  -0.999956822050157  
-2.886              -0.999955265314562  -0.999955215043919  
-2.88               -0.999953603543552  -0.999953551418397  
-2.874              -0.999951883352448  -0.999951829302642  
-2.868              -0.999950103376411  -0.999950046768491  
-2.862              -0.999948260530731  -0.999948201828978  
-2.856              -0.999946353311638  -0.999946292436715  
-2.85               -0.999944379612741  -0.999944316482221  
-2.844              -0.999942337578777  -0.999942271792225  
-2.838              -0.999940224351624  -0.999940156127919  
-2.832              -0.999938037936545  -0.999937967183173  
-2.826              -0.999935775961866  -0.999935702582708  
-2.82               -0.999933435985032  -0.999933359880221  
-2.814              -0.999931015490702  -0.999930936556475  
-2.808              -0.999928511888792  -0.999928430017337  
-2.802              -0.999925922512477  -0.999925837591773  
-2.796              -0.999923244616146  -0.999923156529799  
-2.79               -0.999920475373308  -0.999920384000377  
-2.784              -0.999917611874456  -0.999917517089274  
-2.778              -0.999914651392693  -0.999914552796864  
-2.772              -0.999911590330233  -0.999911488035882  
-2.766              -0.999908425764052  -0.999908319629131  
-2.76               -0.999905154430227  -0.99990504430713   
-2.754              -0.999901772970375  -0.99990165870572   
-2.748              -0.9998982779292    -0.999898159363608  
-2.742              -0.999894665752003  -0.999894542719857  
-2.736              -0.999890932782125  -0.999890805111331  
-2.73               -0.999887075258334  -0.999886942770069  
-2.724              -0.999883089312169  -0.999882951820615  
-2.718              -0.999878970965206  -0.999878828277286  
-2.712              -0.999874716126285  -0.999874568041373  
-2.706              -0.999870320588666  -0.9998701668983    
-2.7                -0.999865780027127  -0.999865620514704  
-2.694              -0.999861089995003  -0.999860924435465  
-2.688              -0.999856245921163  -0.999856074080668  
-2.682              -0.99985124310692   -0.999851064742509  
-2.676              -0.999846076722882  -0.999845891582122  
-2.67               -0.999840741805734  -0.999840549626359  
-2.664              -0.999835233254958  -0.999835033764488  
-2.658              -0.999829545829481  -0.999829338744834  
-2.652              -0.999823674144262  -0.999823459171347  
-2.646              -0.999817612666802  -0.9998173895001    
-2.64               -0.999811355713595  -0.99981112403572   
-2.634              -0.999804897446497  -0.999804656927749  
-2.628              -0.999798231869029  -0.999797982166924  
-2.622              -0.999791352822612  -0.999791093581397  
-2.616              -0.999784253982718  -0.999783984832869  
-2.61               -0.999776928854955  -0.99977664941266   
-2.604              -0.999769370771075  -0.99976908063769   
-2.598              -0.999761572884901  -0.999761271646396  
-2.592              -0.999753528168186  -0.999753215394563  
-2.586              -0.99974522940638   -0.999744904651081  
-2.58               -0.999736669194336  -0.999736331993617  
-2.574              -0.999727839931918  -0.99972748980421   
-2.568              -0.99971873381954   -0.999718370264784  
-2.562              -0.999709342853619  -0.99970896535258   
-2.556              -0.999699658821944  -0.999699266835498  
-2.55               -0.999689673298965  -0.999689266267363  
-2.544              -0.999679377640992  -0.9996789549831    
-2.538              -0.999668763098766  -0.999668324093823  
-2.532              -0.999657820346351  -0.999657364481844  
-2.526              -0.999646540169882  -0.99964606679558   
-2.52               -0.999634913089406  -0.999634421444387  
-2.514              -0.999622929255808  -0.999622418593294  
-2.508              -0.999610578439585  -0.999610048157649  
-2.502              -0.999597850453835  -0.999597299797674  
-2.496              -0.999584734726631  -0.999584162912928  
-2.49               -0.999571220420784  -0.999570626636677  
-2.484              -0.999557296428155  -0.999556679830171  
-2.478              -0.999542951363873  -0.999542311076824  
-2.472              -0.999527600146954  -0.999527508676299  
-2.466              -0.999512353443915  -0.999512260638503  
-2.46               -0.999496648821894  -0.999496554677475  
-2.454              -0.999480473813149  -0.999480378205186  
-2.448              -0.999463815284119  -0.999463718325237  
-2.442              -0.99944666013929   -0.999446561826455  
-2.436              -0.999428994845736  -0.999428895176399  
-2.43               -0.999410805542651  -0.999410704514753  
-2.424              -0.999392078034643  -0.999391975646632  
-2.418              -0.999372797784937  -0.99937269403578   
-2.412              -0.999352949908473  -0.999352844797664  
-2.406              -0.999332519164898  -0.999332412692472  
-2.4                -0.999311489951465  -0.999311382118005  
-2.394              -0.999289846295817  -0.99928973710247   
-2.388              -0.999267571848679  -0.999267461297162  
-2.382              -0.99924464987644   -0.999244537969053  
-2.376              -0.999221063253632  -0.999220949993265  
-2.37               -0.999196794455307  -0.999196679845453  
-2.364              -0.999171825549309  -0.999171709594069  
-2.358              -0.999146138188439  -0.999146020892533  
-2.352              -0.999119713602517  -0.999119594971294  
-2.346              -0.999092532590341  -0.999092412629784  
-2.34               -0.99906457244235   -0.999064454228274  
-2.334              -0.999035819106139  -0.999035699679617  
-2.328              -0.999006249069179  -0.999006128440892  
-2.322              -0.998975841323599  -0.998975719504941  
-2.316              -0.998944574388717  -0.998944451391801  
-2.31               -0.998912426302369  -0.998912302140032  
-2.304              -0.998879374612134  -0.998879249297937  
-2.298              -0.99884539636645   -0.998845269914686  
-2.292              -0.998810468105631  -0.998810340531328  
-2.286              -0.998774565852783  -0.998774437171701  
