1.5 -0.35678917232533
1.484375 -0.358449169107213
1.46875 -0.360119162021809
1.453125 -0.361799091599386
1.4375 -0.363488890805106
1.421875 -0.365188484673897
1.40625 -0.36689778993168
1.390625 -0.368616714602647
1.375 -0.370345157602343
1.359375 -0.372083008316278
1.34375 -0.373830146163844
1.328125 -0.375586440147344
1.3125 -0.377351748385965
1.296875 -0.379125917634547
1.28125 -0.380908782787073
1.265625 -0.382700166364829
1.25 -0.384499877989255
1.234375 -0.38630771383953
1.21875 -0.388123456095048
1.203125 -0.389946872363004
1.1875 -0.391777715091344
1.171875 -0.393615720967495
1.15625 -0.395460610303346
1.140625 -0.397312086407061
1.125 -0.399169834942449
1.109375 -0.401033523276716
1.09375 -0.4029027998176
1.078125 -0.404777293341005
1.0625 -0.40665661231045
1.046875 -0.408540344189805
1.03125 -0.410428054750995
1.015625 -0.412319287378552
1 -0.414213562373095
0.984375 -0.416110376256111
0.96875 -0.418009201078573
0.953125 -0.419909483736285
0.9375 -0.421810645295027
0.921875 -0.423712080328965
0.90625 -0.425613156275991
0.890625 -0.42751321281405
0.875 -0.4294115612628
0.859375 -0.431307484015267
0.84375 -0.433200234004571
0.828125 -0.43508903421104
0.8125 -0.436973077215462
0.796875 -0.438851524804528
0.78125 -0.440723507634889
0.765625 -0.442588124962506
0.75 -0.444444444444444
0.734375 -0.446291502020354
0.71875 -0.448128301881349
0.703125 -0.44995381653411
0.6875 -0.451766986968276
0.671875 -0.453566722935378
0.65625 -0.455351903347611
0.640625 -0.457121376804834
0.625 -0.458873962258113
0.609375 -0.460608449818042
0.59375 -0.462323601715837
0.578125 -0.464018153424918
0.5625 -0.465690814950285
0.546875 -0.467340272292442
0.53125 -0.468965189091972
0.515625 -0.470564208460093
0.5 -0.472135954999579
0.484375 -0.473679037019378
0.46875 -0.475192048945007
0.453125 -0.476673573925494
0.4375 -0.478122186636075
0.421875 -0.479536456274262
0.40625 -0.480914949745059
0.390625 -0.482256235029253
0.375 -0.483558884726695
0.359375 -0.48482147976435
0.34375 -0.486042613256795
0.328125 -0.487220894504579
0.3125 -0.48835495311373
0.296875 -0.48944344321739
0.28125 -0.490485047778498
0.265625 -0.491478482950471
0.25 -0.492422502470647
0.234375 -0.493315902059853
0.21875 -0.494157523799771
0.203125 -0.494946260458337
0.1875 -0.49568105973282
0.171875 -0.496360928379175
0.15625 -0.496984936196232
0.140625 -0.497552219833001
0.125 -0.498061986388364
0.109375 -0.498513516773184
0.09375 -0.498906168804982
0.078125 -0.499239380009321
0.0625 -0.499512670102073
0.046875 -0.499725643131563
0.03125 -0.499877989256631
0.015625 -0.499969486146483
