0                        0                        0                        0.925890757032427        
0.03125                  0.028998461782607        0.000452765675637903     0.930010797054424        
0.0625                   0.0581256748159015       0.00181374502027427      0.934130837076421        
0.09375                  0.0873816390998834       0.00408696151049307      0.938250877098419        
0.125                    0.116766354634553        0.00727643862287831      0.942370917120416        
0.15625                  0.146279821419909        0.0113861998340139       0.946490957142414        
0.1875                   0.175922039455954        0.016420268620484        0.950610997164411        
0.21875                  0.205693008742685        0.0223826684588724       0.954731037186409        
0.25                     0.235592729280104        0.0292774228257631       0.958851077208406        
0.28125                  0.26562120106821         0.0371085551977402       0.962971117230403        
0.3125                   0.295778424107004        0.0458800890513876       0.967091157252401        
0.34375                  0.326064398396486        0.0555960478632893       0.971211197274398        
0.375                    0.356479123936654        0.0662604551100293       0.975331237296396        
0.40625                  0.38702260072751         0.0778773342681915       0.979451277318393        
0.4375                   0.417694828769054        0.09045070881436         0.983571317340391        
0.46875                  0.448495808061285        0.103984602225119        0.987691357362388        
0.5                      0.479425538604203        0.118483037977052        0.991811397384385        
0.53125                  0.509896753161182        0.133943922179695        0.958346334262261        
0.5625                   0.539322184495594        0.15034069147439         0.924881271140136        
0.59375                  0.56770183260744         0.167640665135434        0.891416208018011        
0.625                    0.59503569749672         0.18581116243712         0.857951144895886        
0.65625                  0.621323779163433        0.204819502653744        0.824486081773761        
0.6875                   0.64656607760758         0.2246330050596          0.791021018651637        
0.71875                  0.670762592829161        0.245218988928983        0.757555955529512        
0.75                     0.693913324828174        0.266544773536187        0.724090892407387        
0.78125                  0.716018273604622        0.288577678155509        0.690625829285262        
0.8125                   0.737077439158503        0.311285022061241        0.657160766163137        
0.84375                  0.757090821489818        0.33463412452768         0.623695703041013        
0.875                    0.776058420598567        0.35859230482912         0.590230639918888        
0.90625                  0.793980236484749        0.383126882239855        0.556765576796763        
0.9375                   0.810856269148364        0.408205176034181        0.523300513674638        
0.96875                  0.826686518589414        0.433794505486393        0.489835450552513        
1                        0.841470984807897        0.459862189870785        0.456370387430389        
1.03125                  0.855450679759162        0.486378059002853        0.43833008945063         
1.0625                   0.868866615398561        0.5133219848629          0.42028979147087         
1.09375                  0.881718791726092        0.540676349972431        0.402249493491111        
1.125                    0.894007208741755        0.568423536852949        0.384209195511352        
1.15625                  0.905731866445551        0.596545928025959        0.366168897531593        
1.1875                   0.91689276483748         0.625025906012964        0.348128599551834        
1.21875                  0.927489903917541        0.653845853335469        0.330088301572075        
1.25                     0.937523283685735        0.682988152514979        0.312048003592316        
1.28125                  0.946992904142061        0.712435186072996        0.294007705612557        
1.3125                   0.955898765286519        0.742169336531025        0.275967407632798        
1.34375                  0.964240867119111        0.772172986410571        0.257927109653039        
1.375                    0.972019209639834        0.802428518233138        0.23988681167328         
1.40625                  0.97923379284869         0.832918314520229        0.22184651369352         
1.4375                   0.985884616745679        0.863624757793349        0.203806215713761        
1.46875                  0.991971681330801        0.894530230574002        0.185765917734002        
1.5                      0.997494986604054        0.925617115383692        0.167725619754243        
1.53125                  1.00206430140241         0.956863729835975        0.12471052734037         
1.5625                   1.00528939456283         0.988232131912614        0.081695434926496        
1.59375                  1.00717026608531         1.01968031468742         0.0386803425126224       
1.625                    1.00770691596987         1.05116627123422         -0.00433474990125116     
1.65625                  1.00689934421649         1.08264799462681         -0.0473498423151247      
1.6875                   1.00474755082517         1.11408347793902         -0.0903649347289983      
1.71875                  1.00125153579592         1.14543071424466         -0.133380027142872       
1.75                     0.996411299128742        1.17664769661754         -0.176395119556745       
1.78125                  0.990226840823627        1.20769241813147         -0.219410211970619       
1.8125                   0.982698160880578        1.23852287186028         -0.262425304384493       
1.84375                  0.973825259299596        1.26909705087778         -0.305440396798366       
1.875                    0.96360813608068         1.29937294825778         -0.34845548921224        
1.90625                  0.952046791223831        1.3293085570741          -0.391470581626113       
1.9375                   0.939141224729048        1.35886187040054         -0.434485674039987       
1.96875                  0.924891436596332        1.38799088131093         -0.477500766453861       
2                        0.909297426825682        1.41665358287908         -0.520515858867734       
2.03125                  0.892833777512284        1.4448129117423          -0.533157697189699       
2.0625                   0.875975070751326        1.47245157879186         -0.545799535511663       
2.09375                  0.858721306542805        1.49955723848251         -0.558441373833628       
2.125                    0.841072484886724        1.52611754526904         -0.571083212155592       
2.15625                  0.823028605783081        1.55212015360619         -0.583725050477557       
2.1875                   0.804589669231877        1.57755271794873         -0.596366888799521       
2.21875                  0.785755675233111        1.60240289275144         -0.609008727121486       
2.25                     0.766526623786784        1.62665833246906         -0.62165056544345        
2.28125                  0.746902514892895        1.65030669155636         -0.634292403765415       
2.3125                   0.726883348551445        1.67333562446812         -0.646934242087379       
2.34375                  0.706469124762434        1.69573278565908         -0.659576080409344       
2.375                    0.685659843525861        1.71748582958402         -0.672217918731308       
2.40625                  0.664455504841727        1.7385824106977          -0.684859757053273       
2.4375                   0.642856108710032        1.75901018345489         -0.697501595375237       
2.46875                  0.620861655130775        1.77875680231034         -0.710143433697202       
2.5                      0.598472144103957        1.79780992171882         -0.722785272019167       
2.53125                  0.575510262556348        1.81615534912391         -0.746775147027793       
2.5625                   0.55179869741472         1.83377150392448         -0.77076502203642        
2.59375                  0.527337448679072        1.85063495850822         -0.794754897045046       
2.625                    0.502126516349404        1.86672228526282         -0.818744772053673       
2.65625                  0.476165900425717        1.88201005657596         -0.842734647062299       
2.6875                   0.44945560090801         1.89647484483532         -0.866724522070926       
2.71875                  0.421995617796284        1.9100932224286          -0.890714397079552       
2.75                     0.393785951090538        1.92284176174349         -0.914704272088179       
